"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202310","3호선","일원","9","1","2340","1611","8777","10788","24456","32215","25040","25751","18536","20931","19577","18568","18863","13573","19404","16196","17076","17423","18651","16842","24036","15683","31960","14852","36035","16942","19145","22929","11304","17854","7083","11875","4863","11148","3875","11286","1490","4881","88","1536","0","29","0","0","0","0","20231103"
"202310","3호선","잠원","1","1","1205","865","4793","7519","13212","7443","17766","9761","12136","6823","9208","4868","8951","5284","8831","5554","8340","6876","7252","7702","8750","8364","11163","9103","12012","12084","9450","14536","5233","10530","4054","6853","3861","6593","2668","7517","878","3562","117","1035","0","0","0","0","0","0","20231103"
"202310","3호선","종로3가","24","0","946","927","1412","6192","2099","15559","3536","43936","5595","42943","8267","35117","10497","30207","12201","27712","14360","26555","17610","24808","21356","22948","25788","22069","36917","21909","53837","21657","30618","12874","20070","7867","21287","6251","17973","4770","8479","2866","834","1005","0","10","0","0","0","0","20231103"
"202310","3호선","지축","5","0","3302","921","10852","6020","29569","5385","29798","10017","16505","6716","11654","5826","10142","5936","10741","7404","10040","8019","9014","8421","10491","10958","12351","13704","11979","18766","10092","27597","6372","22399","5144","14736","4117","13038","3593","11048","1400","6148","210","997","0","0","0","0","0","0","20231103"
"202310","3호선","충무로","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0","0","0","1","0","2","0","5","0","6","0","4","0","11","0","5","0","5","0","3","0","1","0","4","0","1","0","0","0","0","0","0","0","20231103"
"202310","3호선","학여울","1","0","623","214","1866","1683","4360","3676","5052","8444","3468","5696","3062","4686","3349","3955","3691","4007","4125","4696","4583","4618","5440","4037","6440","4000","7556","4459","7962","4801","2830","3490","2003","2562","1679","2152","1091","1692","272","1120","46","375","0","0","0","0","0","0","20231103"
"202310","3호선","홍제","139","5","10758","1403","24608","7248","65776","11331","70891","25609","47057","23045","34068","21412","31433","20132","34237","21539","30926","23665","28485","26577","29833","31306","31561","37474","30530","46316","28873","65322","16219","52259","12230","32517","10117","28805","7231","25891","2763","15650","369","3460","0","0","0","0","0","0","20231103"
"202310","4호선","길음","25","2","10691","2145","33712","8541","85572","15041","83858","34188","52652","27445","36771","24477","32878","26957","34596","25914","33658","30365","30336","31536","32927","33784","37893","42295","39143","56273","35992","78494","19532","63622","15769","40363","12163","37185","12239","36002","4418","20596","540","5258","0","0","0","0","0","0","20231103"
"202310","4호선","남태령","23","0","635","48","1026","1356","2439","3614","4043","4990","3097","2011","2480","1378","2672","1155","2420","1498","2121","1428","2226","1459","2380","1562","3470","1715","4923","1842","3877","2075","1619","1737","1012","1548","673","1340","429","998","170","562","14","142","0","0","0","0","0","0","20231103"
"202310","4호선","노원","254","6","12679","795","23875","8274","50678","13950","55948","32878","34974","33170","28324","25402","27714","25829","32416","30388","30118","34697","29808","33495","31406","38282","34675","45863","35438","60093","34620","85329","25404","66088","26409","39594","23963","34813","21965","29538","10312","19700","1820","6440","3","614","0","0","0","0","20231103"
"202310","4호선","당고개","112","0","9107","56","17409","5096","43419","6334","37471","10471","24239","10550","18268","10006","16177","10282","16173","10566","15755","11844","14184","12006","13492","14395","15614","17601","14204","20336","12871","28112","8279","26160","5605","17185","4641","16097","2863","14589","1387","10078","228","3200","0","366","1","0","0","0","20231103"
"202310","4호선","동대문","252","4","4371","2432","3303","14433","5157","33703","8145","67293","13207","66017","19628","61719","27113","56545","34492","51350","40851","47722","50206","44671","59789","37974","70218","28448","86427","23457","64430","21032","37089","22436","27717","16373","26741","11443","20375","8238","9072","6361","1208","1288","0","99","0","0","0","0","20231103"
"202310","4호선","동대문역사문화공원(DDP)","334","5","6265","1491","5169","13287","8997","28196","14301","62346","18453","38952","19953","32166","21209","30046","23545","28462","26479","29527","32316","28526","39879","26732","47373","25523","63852","27279","78271","28675","45915","30288","37258","21312","33274","18283","27351","14875","14922","9772","2537","2761","4","105","0","0","0","0","20231103"
"202310","4호선","동작(현충원)","9","0","213","365","677","2133","2097","2952","2739","5377","2324","4221","2011","3177","2482","2617","2442","2575","2239","3458","2733","3589","3841","3648","4351","3674","5458","4485","5698","5741","3252","4563","6022","2947","4103","1355","2118","977","665","705","84","358","0","68","0","0","0","0","20231103"
"202310","4호선","명동","23","3","1611","1130","4558","20279","8876","53695","18162","119781","32543","94373","37627","71465","42292","73173","44565","77667","50494","77134","59238","71356","75096","73120","88188","75082","106102","76499","138150","73359","84890","56280","79573","40634","75276","31342","63463","19316","24633","10797","1599","3000","0","133","0","0","0","0","20231103"
"202310","4호선","미아(서울사이버대학)","23","1","11929","1878","21117","8416","45778","17078","51645","37555","35396","21448","27267","17139","25501","20775","27572","18427","25957","19933","24705","21957","25168","26141","29176","29971","30813","36074","29334","47549","17748","38208","12077","24715","9919","22661","8264","19503","3061","13530","386","3179","37","0","0","0","0","0","20231103"
"202310","4호선","미아사거리","69","3","16529","2764","37605","8831","90196","20190","93732","32938","62755","31509","45965","29221","43330","30930","44601","32941","44016","35837","41190","39847","44146","48662","48703","59558","43160","71709","42320","100103","30886","77529","29446","48586","17862","43296","12911","38529","6007","21364","808","4665","0","37","0","0","0","0","20231103"
"202310","4호선","사당","252","73","10948","1450","26085","20891","67594","27142","82854","37763","65263","29271","45024","25746","40516","33027","42460","34806","41807","31155","40812","31012","40367","36506","41938","49413","48822","68502","51879","93543","36387","61896","34483","39026","34929","35736","31197","32447","15832","21776","1684","5999","7","572","0","0","0","0","20231103"
"202310","4호선","삼각지","4","1","682","358","2093","5473","6841","12717","10659","19352","6360","11488","5676","10026","6285","10985","7344","12030","8418","12684","9017","11325","9686","12135","11692","14513","16617","17568","23294","23428","12473","14481","11149","8273","13906","6411","12343","5543","6971","3854","653","1298","2","4","0","0","0","0","20231103"
"202310","4호선","상계","39","8","15326","303","37790","7275","87209","18364","74610","22046","46718","17736","34727","16820","31021","17671","32302","21862","30246","22449","26414","24144","26081","29412","28436","37368","27256","48932","24725","68478","16237","61611","12730","37652","11345","33663","11858","30445","3674","20520","534","5119","5","462","0","0","0","0","20231103"
"202310","4호선","서울역","241","5","4562","917","6302","19770","12291","39966","16204","84443","15096","58967","14004","32038","15569","30920","16972","34743","16650","34380","16717","32209","18433","36119","24265","38720","46403","43709","59308","42616","25183","32140","16574","24317","14064","23473","10121","18018","4721","9212","523","2772","0","199","0","0","0","0","20231103"
"202310","4호선","성신여대입구(돈암)","25","3","6375","1840","19613","8019","46863","16790","51210","43490","39374","29433","31946","24202","32600","32265","35698","29149","35697","30738","36887","34006","39164","33640","42769","41273","49108","51992","49528","67568","32122","54104","28000","36206","29194","33409","27694","30180","12719","20198","1777","5613","1","0","0","0","0","0","20231103"
"202310","4호선","수유(강북구청)","73","4","23925","3143","47724","11482","110910","21123","120221","54078","82554","40180","59028","31882","55308","35575","58760","36662","54762","42671","51023","46993","51357","56599","56270","70699","59392","87677","64224","125316","38432","107312","28846","71694","24174","63922","19761","58922","11030","38359","1708","8770","0","1","0","0","0","0","20231103"
"202310","4호선","숙대입구(갈월)","21","0","3030","699","7899","7621","17960","23050","27375","52291","21179","32621","18315","25289","19330","22398","22338","19499","22735","22031","22915","20149","27590","20801","36044","23955","39878","31634","50000","39569","26472","26091","23131","17016","23965","15917","19489","13840","9428","9474","1124","2023","0","0","0","0","0","0","20231103"
"202310","4호선","신용산","3","0","1461","1082","4331","13981","12505","37095","18365","90347","15664","65566","15148","32416","19394","30008","20599","31529","25089","32248","23851","30216","32088","32147","42002","34831","64552","40841","92244","46998","46373","27411","39261","15635","41173","11890","28793","8672","12997","4608","1270","1058","0","4","0","0","0","0","20231103"
"202310","4호선","쌍문","264","18","25222","1263","51950","9329","121467","14943","124489","28777","80296","22009","57948","20513","49465","22676","49706","26502","44175","29202","38177","32522","35583","44081","38063","56673","37592","71178","34609","105101","22315","95904","16673","61675","13046","54939","10137","50787","4610","32706","569","8862","0","21","0","0","0","0","20231103"
